imdb_key,actor,imdb_title,year,genre,big5_agreeableness_percentile,big5_agreeableness_raw,facet_altruism_percentile,acet_altruism_raw,facet_cooperation_percentile,facet_cooperation_raw,facet_modesty_percentile,facet_modesty_raw,facet_morality_percentile,facet_morality_raw,facet_sympathy_percentile,facet_sympathy_raw,facet_trust_percentile,facet_trust_raw
tt0118571,"SECRET SERVICE AGENT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0219502332960149,0.6620914094815653,0.3858189226186309,0.6949079185823152,0.0736033695200051,0.4920620264311236,0.5936035400624500,0.4608721478605640,0.2061614924971446,0.5871288070375879,0.8010618875682709,0.6957600779731689,0.4058133518500027,0.5759833481892099
tt0118571,"RAMSTEIN A.B. CONTRO","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0014451510983475,0.6237628364177044,0.1004625314886665,0.6602240198043376,0.0264093941029222,0.4627255913699488,0.2660837665525807,0.4154123581479395,0.0382778163924569,0.5422464608188071,0.5058233121624262,0.6640355882439308,0.2574604257955458,0.5589743950816279
tt0118571,ZEDECK,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0001130337149834,0.5955855781458235,0.0774258255004871,0.6551835734602207,0.0417506083148245,0.4751171289642113,0.2324749635289931,0.4098180511009198,0.0535323227293634,0.5497724296094989,0.4386621727312792,0.6575839732156413,0.2798365674716072,0.5617703489756064
tt0118571,"EXT. SKY - NIGHT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0022645467889306,0.6293452650096762,0.3227332916955258,0.6889499443339682,0.0722916837293814,0.4914917840368951,0.3743872459550952,0.4314768954216525,0.0930446300410962,0.5634223718441892,0.7481765100109937,0.6890145037992771,0.5140246955970383,0.5872503706966432
tt0118571,SERGE,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0017877255466854,0.6263784996511992,0.4388883391437250,0.6996945095920180,0.1033928160992736,0.5033292478851765,0.3827061141696327,0.4326311394585704,0.1003767384461896,0.5654432244944447,0.6865079356281101,0.6820349095477115,0.3105878431686213,0.5654427629495498
tt0118571,"INT. FLIGHT DECK - N","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0027896620429864,0.6320174123363276,0.3393126773667101,0.6905541688010595,0.0947440846314473,0.5003384826813966,0.2593329959863719,0.4143199602572399,0.1139058758675799,0.5689062034870342,0.7274823177437758,0.6865880238639672,0.3739050974458238,0.5725557349654147
tt0118571,"INT. MISSION COMMUNI","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0507918201614246,0.6771113084550799,0.5913971305915202,0.7131980987659257,0.0488463913384435,0.4796103622170954,0.6895847281492811,0.4744779764367034,0.1306614993517788,0.5728104624257110,0.9039631690873478,0.7132885937381358,0.1854036826253026,0.5489318572364128
tt0118571,"INT. WHITE HOUSE SIT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0024970780926346,0.6305910677774171,0.1319311581371343,0.6658934798393941,0.0273175065543674,0.4636071330550593,0.1010352656494549,0.3810626455551537,0.0099116762560091,0.5158873476037835,0.5217327459021249,0.6655593562276539,0.6588982688243662,0.6026703304487407
tt0118571,"V.P. CHANDLER","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.1374167956593554,0.6987864991168162,0.5383834786666843,0.7084699720436733,0.2011647339055736,0.5289336157625357,0.2819801487401190,0.4179309902010127,0.4825077969374352,0.6237413913553810,0.8642725337799848,0.7054702955692496,0.5590259914523477,0.5919195911702722
tt0118571,"GENERAL NORTHWOOD","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0032991397423769,0.6342064893158255,0.2602162793723612,0.6825438606532914,0.0305136586736151,0.4665273404205039,0.3495841797272657,0.4279843969379345,0.1886855143974129,0.5841591314381336,0.5647516486507309,0.6697033094555906,0.1489610810538208,0.5429196395177057
tt0118571,DEAN,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0383089910566207,0.6718067985119172,0.6109629648135660,0.7149763193915397,0.4221494568738367,0.5675566012385121,0.6497467884886750,0.4686717118630149,0.5850904870900210,0.6359523577324401,0.8884045995805037,0.7099901517118179,0.2153933671577333,0.5533447363501406
tt0118571,LEE,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.1660959373016757,0.7036481044500110,0.8667764979447234,0.7440741316884772,0.2361468600976582,0.5360859828143091,0.2351934845494865,0.4102861371715483,0.4361542595329372,0.6182271589797124,0.9564618282027756,0.7288127238051229,0.6623348669750931,0.6030569939032486
tt0118571,"COL. CARLTON","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0127947507129578,0.6534509353382529,0.0494353446602570,0.6471938735103482,0.0359420948398417,0.4709523259413724,0.1626570661769491,0.3964746512010688,0.1848748169663674,0.5834895033100745,0.1670432131283933,0.6265952692024462,0.3957301013336343,0.5749086392998752
tt0118571,"GENERAL GREELY","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.3780688600328752,0.7298523926132248,0.6683508986110673,0.7203624194086490,0.5274837596167716,0.5835429416594180,0.0408382335376938,0.3565068530134310,0.3175921160590675,0.6034247645913229,0.9213172249053005,0.7174704902383245,0.6317478520589599,0.5996640870019261
