imdb_key,actor,imdb_title,year,genre,big5_extraversion_percentile,big5_extraversion_raw,facet_activity_level_percentile,facet_activity_level_raw,facet_assertiveness_percentile,facet_assertiveness_raw,facet_cheerfulness_percentile,facet_cheerfulness_raw,facet_excitement_seeking_percentile,facet_excitement_seeking_raw,facet_friendliness_percentile,facet_friendliness_raw,facet_gregariousness_percentile,facet_gregariousness_raw
tt1190080,TAMARA,2012,2009,"Action, Adventure, Sci-Fi",0.0709116693087644,0.4854525562650240,0.0252289877551162,0.4402898502478120,0.2611622122344438,0.6120766733222852,0.0452361401683142,0.5613256654646832,0.1600242554686862,0.5614434368267524,0.0146337760393095,0.4511563416619109,0.0043398170651877,0.3184205723335610
tt1190080,SASHA,2012,2009,"Action, Adventure, Sci-Fi",0.3796327945947198,0.5373314571704510,0.5834125527628724,0.5511570470511128,0.5735585600674329,0.6533290278690487,0.2777087968083535,0.5983497928686478,0.4203328495024852,0.5950801213892847,0.3166603354170826,0.5365615183500430,0.1299219709157280,0.3954161398067895
tt1190080,"ANHEUSER (CONT'D)",2012,2009,"Action, Adventure, Sci-Fi",0.4049198531062906,0.5402682470211885,0.3739874539669605,0.5239381679465529,0.8493944837421086,0.6957406906510895,0.2859496992420040,0.5991688088830797,0.2171753790794759,0.5704572701777786,0.1835967205145053,0.5152612172982335,0.0235370506930224,0.3512610277608617
tt1190080,"INT. COCKPIT/ANTONOV",2012,2009,"Action, Adventure, Sci-Fi",0.4030270833644622,0.5400501835781786,0.1655077669794509,0.4906395338226567,0.5464098124785584,0.6498874204339624,0.0600069875647135,0.5659634292907227,0.9047305482621961,0.6591054856287175,0.0141509540299680,0.4504936839361871,0.0214411035321089,0.3492445739702270
tt1190080,"CAPTAIN MICHAELS",2012,2009,"Action, Adventure, Sci-Fi",0.4790673677179663,0.5486636551343788,0.5813814352783182,0.5508908344307670,0.6219575572141498,0.6595870460799698,0.2305900501917726,0.5934084271196360,0.2594145487670383,0.5762498414624151,0.4670357698200306,0.5563396064684194,0.1733242318181850,0.4049605059013676
tt1190080,"INT. BRIDGE/AMERICAN",2012,2009,"Action, Adventure, Sci-Fi",0.2653735199706133,0.5230331391882339,0.3016419911791071,0.5137876437702287,0.5441397862895809,0.6496011242275260,0.0256900435381613,0.5527553361189658,0.8286392067096826,0.6438336023244251,0.0085539685459007,0.4408987326956704,0.0028436572837245,0.3111787143304361
tt1190080,"INT. ZOOLOGICAL BAY/",2012,2009,"Action, Adventure, Sci-Fi",0.4997780856273855,0.5509813220361387,0.1612961300638907,0.4897658510338716,0.2397925582756330,0.6087171517343979,0.0276268727036629,0.5538096306471680,0.3993325131409168,0.5927891105838738,0.0121930456754296,0.4475889088963386,0.0010493369569317,0.2952097518445501
tt0101393,"INT. FIRE STATION 17",Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.2051330626573795,0.5142619584439216,0.2999622408899698,0.5135407376827441,0.3358658851171962,0.6228742712879811,0.0166749417791909,0.5467296551230020,0.8335971568931642,0.6446678898066752,0.0404211741691592,0.4729260900847558,0.0251426433316763,0.3527058555982843
tt0101393,STEPHEN,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.3077761359767550,0.5285977976604184,0.1386809698806115,0.4847963445511490,0.4992762589620708,0.6439680767110654,0.2370104924888992,0.5941115928891357,0.6809974790443036,0.6235531435471102,0.2514199598222388,0.5268830083724637,0.2687135955936239,0.4216381772589817
tt0101393,BRIAN,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.4709123495790088,0.5477496651559213,0.1683825840761586,0.4912276648416525,0.4109070177342655,0.6328003395224078,0.2747554205788583,0.5980534067959378,0.4820218840925459,0.6016929396701348,0.2562570247681901,0.5276403542102122,0.1969420109349734,0.4095111201459670
